//Heading
System ID:	ABSS07021
User name:	karols1
Run number:	KIH11003

HalfTime:	20.3
Tube length:	
Pump speed:	
DeadTimeSingles:	2.0E-6
DeadTimeCoincidents:	2.0E-6
DiscriminatorSingles:	115
DiscriminatorCoincidents:	230
EffectivitySingles:	0.8090312936807411
EffectivityCoincidents:	0.561374808926122
//Data
Absolute time	Time after start [s]	Singles [cnt]	Coincidents [cnt]	Singles count rate [kBq/ml]	Coincidents count rate [kBq/ml]	Singles count rate DTC [kBq/ml]	Coincidents count rate DTC [kBq/ml]	Singles DTC&decay [kBq/ml]	Coincidents DTC&decay [kBq/ml]
2013-12-09 10:06:54	0.0	8	2	0.27978360697039495	0.100803282360908	0.2797891402869422	0.10080400062613135	0.2797891402869422	0.10080400062613135
2013-12-09 10:06:55	1.0	13	5	0.45464836132689174	0.25200820590226997	0.45466297292150903	0.252012695107897	0.4549217890529653	0.25215615291007204
2013-12-09 10:06:56	2.0	14	6	0.4896213121981911	0.30240984708272395	0.48963825823147505	0.30241631156185816	0.4901958684030471	0.3027607095098152
2013-12-09 10:06:57	3.0	14	8	0.4896213121981911	0.403213129443632	0.48963825823147505	0.40322462193287156	0.490474911575401	0.4039136188047907
2013-12-09 10:06:58	4.0	11	6	0.384702459584293	0.30240984708272395	0.38471292108847716	0.30241631156185816	0.3855896580841632	0.3031054996652757
2013-12-09 10:06:59	5.0	14	5	0.4896213121981911	0.25200820590226997	0.48963825823147505	0.252012695107897	0.49103347454509866	0.2527308012148928
2013-12-09 10:07:00	6.0	16	5	0.5595672139407899	0.25200820590226997	0.5595893476447201	0.252012695107897	0.5615033414417439	0.2528746677977595
2013-12-09 10:07:01	7.0	13	7	0.45464836132689174	0.352811488263178	0.45466297292150903	0.35282028716890335	0.4564777827223286	0.35422858683968533
2013-12-09 10:07:02	8.0	9	6	0.3147565578416943	0.30240984708272395	0.31476356096276215	0.30241631156185816	0.31619984915108734	0.30379625838583174
2013-12-09 10:07:03	9.0	10	6	0.34972950871299363	0.30240984708272395	0.34973815456284624	0.30241631156185816	0.35153403058008975	0.3039691938941734
2013-12-09 10:07:04	10.0	14	7	0.4896213121981911	0.352811488263178	0.48963825823147505	0.35282028716890335	0.4924326665050879	0.3548338633406761
2013-12-09 10:07:05	11.0	8	3	0.27978360697039495	0.15120492354136197	0.2797891402869422	0.15120653964387218	0.2815460997912834	0.15215605386259204
2013-12-09 10:07:06	12.0	6	3	0.20983770522779618	0.15120492354136197	0.2098408177029651	0.15120653964387218	0.2112787324540461	0.15224266843994658
2013-12-09 10:07:07	13.0	13	6	0.45464836132689174	0.30240984708272395	0.45466297292150903	0.30241631156185816	0.4580390984412339	0.3046619209205541
2013-12-09 10:07:08	14.0	14	9	0.4896213121981911	0.45361477062408595	0.48963825823147505	0.45362931585760125	0.4935548901501576	0.45725791110699054
2013-12-09 10:07:09	15.0	8	6	0.27978360697039495	0.30240984708272395	0.2797891402869422	0.30241631156185816	0.28218772597056474	0.30500887621487605
2013-12-09 10:07:10	16.0	14	8	0.4896213121981911	0.403213129443632	0.48963825823147505	0.40322462193287156	0.4941169606631336	0.4069129021364614
2013-12-09 10:07:11	17.0	7	2	0.24481065609909555	0.100803282360908	0.244814892534104	0.10080400062613135	0.2471948401881156	0.10178395834978872
2013-12-09 10:07:12	18.0	10	5	0.34972950871299363	0.25200820590226997	0.34973815456284624	0.252012695107897	0.3533391282696821	0.2546074680173803
2013-12-09 10:07:13	19.0	8	5	0.27978360697039495	0.25200820590226997	0.2797891402869422	0.252012695107897	0.2828308143762957	0.2547524028896632
2013-12-09 10:07:14	20.0	15	9	0.5245942630694904	0.45361477062408595	0.5246137164721179	0.45362931585760125	0.5306188361169084	0.45882189514132293
2013-12-09 10:07:15	21.0	8	5	0.27978360697039495	0.25200820590226997	0.2797891402869422	0.252012695107897	0.2831529079551346	0.25504252019298995
2013-12-09 10:07:16	22.0	10	5	0.34972950871299363	0.25200820590226997	0.34973815456284624	0.252012695107897	0.35414436632849494	0.2551877027179909
2013-12-09 10:07:17	23.0	15	10	0.5245942630694904	0.5040164118045399	0.5246137164721179	0.5040343689469315	0.53152551368167	0.5106750328019166
2013-12-09 10:07:18	24.0	10	8	0.34972950871299363	0.403213129443632	0.34973815456284624	0.40322462193287156	0.3545476732546795	0.40876967422668714
2013-12-09 10:07:19	25.0	8	5	0.27978360697039495	0.25200820590226997	0.2797891402869422	0.252012695107897	0.2837981959510198	0.25562374635064933
2013-12-09 10:07:20	26.0	15	7	0.5245942630694904	0.352811488263178	0.5246137164721179	0.35282028716890335	0.5324337405020372	0.3580795151251561
2013-12-09 10:07:21	27.0	13	5	0.45464836132689174	0.25200820590226997	0.45466297292150903	0.252012695107897	0.4617029676810257	0.2559148559579241
2013-12-09 10:07:22	28.0	7	4	0.24481065609909555	0.201606564721816	0.244814892534104	0.20160943780318122	0.24874712103592553	0.20484769822663745
2013-12-09 10:07:23	29.0	17	11	0.5945401648120892	0.554418052984994	0.5945651517505641	0.5544397812047013	0.6044589771228264	0.563665902780316
2013-12-09 10:07:24	30.0	12	6	0.41967541045559237	0.30240984708272395	0.4196878605409372	0.30241631156185816	0.4269145330663738	0.30762366649271344
2013-12-09 10:07:25	31.0	10	6	0.34972950871299363	0.30240984708272395	0.34973815456284624	0.30241631156185816	0.355962867872675	0.30779878074667266
