//Heading
System ID:	ABSS07021
User name:	karols1
Run number:	KIH11003

HalfTime:	20.3
Tube length:	
Pump speed:	
DeadTimeSingles:	2.0E-6
DeadTimeCoincidents:	2.0E-6
DiscriminatorSingles:	115
DiscriminatorCoincidents:	230
EffectivitySingles:	0.8090312936807411
EffectivityCoincidents:	0.561374808926122
//Data
Absolute time	Time after start [s]	Singles [cnt]	Coincidents [cnt]	Singles count rate [kBq/ml]	Coincidents count rate [kBq/ml]	Singles count rate DTC [kBq/ml]	Coincidents count rate DTC [kBq/ml]	Singles DTC&decay [kBq/ml]	Coincidents DTC&decay [kBq/ml]
2013-12-06 10:00:11	0.0	6	3	0.20983770522779618	0.15120492354136197	0.2098408177029651	0.15120653964387218	0.2098408177029651	0.15120653964387218
2013-12-06 10:00:12	1.0	17	6	0.5945401648120892	0.30240984708272395	0.5945651517505641	0.30241631156185816	0.5949036069616539	0.3025884615377948
2013-12-06 10:00:13	2.0	14	3	0.4896213121981911	0.15120492354136197	0.48963825823147505	0.15120653964387218	0.4901958684030471	0.1513787367773604
2013-12-06 10:00:14	3.0	7	4	0.24481065609909555	0.201606564721816	0.244814892534104	0.20160943780318122	0.2452332119669468	0.20195393132971715
2013-12-06 10:00:15	4.0	10	6	0.34972950871299363	0.30240984708272395	0.34973815456284624	0.30241631156185816	0.3505351862248987	0.3031054996652757
2013-12-06 10:00:16	5.0	13	6	0.45464836132689174	0.30240984708272395	0.45466297292150903	0.30241631156185816	0.4559585277241749	0.3032780419603793
2013-12-06 10:00:17	6.0	7	4	0.24481065609909555	0.201606564721816	0.244814892534104	0.20160943780318122	0.24565224618942558	0.2022990134982885
2013-12-06 10:00:18	7.0	10	7	0.34972950871299363	0.352811488263178	0.34973815456284624	0.35282028716890335	0.351134151748504	0.35422858683968533
2013-12-06 10:00:19	8.0	6	3	0.20983770522779618	0.15120492354136197	0.2098408177029651	0.15120653964387218	0.2107983360604694	0.15189650568131233
2013-12-06 10:00:20	9.0	7	4	0.24481065609909555	0.201606564721816	0.244814892534104	0.20160943780318122	0.24607199642291355	0.20264468531471802
2013-12-06 10:00:21	10.0	7	1	0.24481065609909555	0.050401641180454	0.244814892534104	0.050401820746120096	0.24621207249236926	0.05068946833600987
2013-12-06 10:00:22	11.0	5	3	0.17486475435649682	0.15120492354136197	0.17486691579224295	0.15120653964387218	0.17596500733854437	0.15215605386259204
2013-12-06 10:00:23	12.0	8	4	0.27978360697039495	0.201606564721816	0.2797891402869422	0.20160943780318122	0.2817063694343255	0.20299094778654728
2013-12-06 10:00:24	13.0	8	3	0.27978360697039495	0.15120492354136197	0.2797891402869422	0.15120653964387218	0.2818667303105919	0.1523293323225034
2013-12-06 10:00:25	14.0	5	4	0.17486475435649682	0.201606564721816	0.17486691579224295	0.20160943780318122	0.17626568178407379	0.2032221180746527
2013-12-06 10:00:26	15.0	3	2	0.10491885261389809	0.100803282360908	0.10491963072691954	0.10080400062613135	0.10581908924033594	0.10166817652840454
2013-12-06 10:00:27	16.0	6	3	0.20983770522779618	0.15120492354136197	0.2098408177029651	0.15120653964387218	0.21176022364134503	0.15258962008213636
2013-12-06 10:00:28	17.0	4	3	0.13989180348519747	0.15120492354136197	0.1398931868006553	0.15120653964387218	0.14125314680264758	0.15267648146633103
2013-12-06 10:00:29	18.0	7	2	0.24481065609909555	0.100803282360908	0.244814892534104	0.10080400062613135	0.2473355554344932	0.10184189869662436
2013-12-06 10:00:30	19.0	7	5	0.24481065609909555	0.25200820590226997	0.244814892534104	0.252012695107897	0.24747635078278785	0.2547524028896632
2013-12-06 10:00:31	20.0	13	8	0.45464836132689174	0.403213129443632	0.45466297292150903	0.40322462193287156	0.4598673842144702	0.40784023151836934
2013-12-06 10:00:32	21.0	6	3	0.20983770522779618	0.15120492354136197	0.2098408177029651	0.15120653964387218	0.21236363098060834	0.15302442174162512
2013-12-06 10:00:33	22.0	6	2	0.20983770522779618	0.100803282360908	0.2098408177029651	0.10080400062613135	0.2124845186198177	0.10207399009622076
2013-12-06 10:00:34	23.0	13	7	0.45464836132689174	0.352811488263178	0.45466297292150903	0.35282028716890335	0.46065316755206165	0.35746870218314747
2013-12-06 10:00:35	24.0	7	5	0.24481065609909555	0.25200820590226997	0.244814892534104	0.252012695107897	0.2481815306498499	0.25547831574976176
2013-12-06 10:00:36	25.0	11	4	0.384702459584293	0.201606564721816	0.38471292108847716	0.20160943780318122	0.39022541350956197	0.20449826850521424
2013-12-06 10:00:37	26.0	12	5	0.41967541045559237	0.25200820590226997	0.4196878605409372	0.252012695107897	0.4259438333671261	0.2557692597376615
2013-12-06 10:00:38	27.0	12	4	0.41967541045559237	0.201606564721816	0.4196878605409372	0.20160943780318122	0.4261863011767684	0.20473115536131747
2013-12-06 10:00:39	28.0	6	3	0.20983770522779618	0.15120492354136197	0.2098408177029651	0.15120653964387218	0.21321129094368999	0.1536352263087025
2013-12-06 10:00:40	29.0	15	4	0.5245942630694904	0.201606564721816	0.5246137164721179	0.20160943780318122	0.5333435192252501	0.20496430743378724
2013-12-06 10:00:41	30.0	11	5	0.384702459584293	0.25200820590226997	0.38471292108847716	0.252012695107897	0.39133735452676427	0.25635214208987567
2013-12-06 10:00:42	31.0	17	6	0.5945401648120892	0.30240984708272395	0.5945651517505641	0.30241631156185816	0.6051473475029496	0.30779878074667266
2013-12-06 10:00:43	32.0	11	5	0.384702459584293	0.25200820590226997	0.38471292108847716	0.252012695107897	0.39178301759686096	0.2566440812092777
2013-12-06 10:00:44	33.0	11	3	0.384702459584293	0.15120492354136197	0.38471292108847716	0.15120653964387218	0.3920060394196699	0.15407300740625682
2013-12-06 10:00:45	34.0	6	3	0.20983770522779618	0.15120492354136197	0.2098408177029651	0.15120653964387218	0.2139405490863606	0.154160713206187
2013-12-06 10:00:46	35.0	10	2	0.34972950871299363	0.100803282360908	0.34973815456284624	0.10080400062613135	0.35677408527205806	0.10283194626021101
2013-12-06 10:00:47	36.0	10	2	0.34972950871299363	0.100803282360908	0.34973815456284624	0.10080400062613135	0.35697717831911363	0.10289048317239934
2013-12-06 10:00:48	37.0	13	2	0.45464836132689174	0.100803282360908	0.45466297292150903	0.10080400062613135	0.4643379468133743	0.1029490534066263
2013-12-06 10:00:49	38.0	12	6	0.41967541045559237	0.30240984708272395	0.4196878605409372	0.30241631156185816	0.42886257400031197	0.30902737484218484
2013-12-06 10:00:50	39.0	15	8	0.5245942630694904	0.403213129443632	0.5246137164721179	0.40322462193287156	0.5363873572377943	0.4122739885381491
2013-12-06 10:00:51	40.0	16	7	0.5595672139407899	0.352811488263178	0.5595893476447201	0.35282028716890335	0.5724736230866082	0.3609438044954989
2013-12-06 10:00:52	41.0	11	2	0.384702459584293	0.100803282360908	0.38471292108847716	0.10080400062613135	0.3937947904505975	0.10318366794345307
2013-12-06 10:00:53	42.0	20	5	0.6994590174259873	0.25200820590226997	0.6994936016803736	0.252012695107897	0.716414044302009	0.2581087713797216
2013-12-06 10:00:54	43.0	18	4	0.6295131156833886	0.201606564721816	0.6295411287909328	0.20160943780318122	0.6451364857793979	0.20660382341357475
2013-12-06 10:00:55	44.0	11	5	0.384702459584293	0.25200820590226997	0.38471292108847716	0.252012695107897	0.3944676744066862	0.25840271098487655
2013-12-06 10:00:56	45.0	17	4	0.5945401648120892	0.201606564721816	0.5945651517505641	0.20160943780318122	0.609987940281171	0.2068391081191392
2013-12-06 10:00:57	46.0	16	1	0.5595672139407899	0.050401641180454	0.5595893476447201	0.050401820746120096	0.5744316856697493	0.05173865974017793
2013-12-06 10:00:58	47.0	17	4	0.5945401648120892	0.201606564721816	0.5945651517505641	0.20160943780318122	0.6106826071588484	0.20707466077179076
2013-12-06 10:00:59	48.0	15	4	0.5245942630694904	0.201606564721816	0.5246137164721179	0.20160943780318122	0.539141661217067	0.20719253767361803
2013-12-06 10:01:00	49.0	15	5	0.5245942630694904	0.25200820590226997	0.5246137164721179	0.252012695107897	0.5394485666995312	0.2591390253389731
2013-12-06 10:01:01	50.0	16	2	0.5595672139407899	0.100803282360908	0.5595893476447201	0.10080400062613135	0.5757407800170252	0.10371350740252634
2013-12-06 10:01:02	51.0	16	6	0.5595672139407899	0.30240984708272395	0.5595893476447201	0.30241631156185816	0.5760685194862152	0.31132207502371556
2013-12-06 10:01:03	52.0	18	2	0.6295131156833886	0.100803282360908	0.6295411287909328	0.10080400062613135	0.6484492073899643	0.10383161848899647
