,time,Method,blood,count,aif,backg,bpr,parentFraction,disp_fct,t_G,vol,delta,disp_aif
1,0.016666667,Continuous,0.89093,1,0.030654669,9.15,0.961943547,0.999999706,-0.109660692,0.016666667,0.083333333,1,-0.328871866
2,0.033333333,Continuous,-0.43927,0,-0.257940061,9.15,0.962199018,0.9999986,0.751474036,0.033333333,0.083333333,1,0
3,0.05,Continuous,-0.016745,0,-0.14975989,9.15,0.962454488,0.99999651,14.5177665,0.05,0.083333333,1,0
4,0.066666667,Continuous,0.02551,0,-0.041512555,9.15,0.962709958,0.999993327,-6.115248922,0.066666667,0.083333333,1,0
5,0.083333333,Continuous,-0.21747,1,0.030692643,9.15,0.962965428,0.999988968,0.450177036,0.083333333,0.083333333,1,0.080210648
6,0.1,Continuous,-0.1112,0,-0.113778221,9.15,0.963220899,0.999983364,1.928057554,0.1,0.083333333,1,0
7,0.116666667,Continuous,0.2195,2,0.066842549,9.15,0.963476369,0.999976457,-0.313895216,0.116666667,0.083333333,1,-0.230211266
8,0.133333333,Continuous,-0.11567,5,0.175289193,9.15,0.963731839,0.999968194,-0.160802282,0.133333333,0.083333333,1,-1.12380562
9,0.15,Continuous,-0.28065,0,-0.005422958,9.15,0.963987309,0.999958529,0.453589881,0.15,0.083333333,1,0
10,0.166666667,Continuous,-0.218025,0,-0.005424593,9.15,0.964242779,0.99994742,0.584336659,0.166666667,0.083333333,1,0
11,0.183333333,Continuous,-0.33795,0,-0.07777584,9.15,0.96449825,0.999934827,0.549785471,0.183333333,0.083333333,1,0
12,0.2,Continuous,-0.034215,0,-0.150170303,9.15,0.96475372,0.999920715,7.143065907,0.2,0.083333333,1,0
13,0.216666667,Continuous,-0.021125,2,0.066963286,9.15,0.96500919,0.99990505,3.271005917,0.216666667,0.083333333,1,0.022131645
14,0.233333333,Continuous,-0.06774,0,-0.041638136,9.15,0.96526466,0.999887799,2.316209035,0.233333333,0.083333333,1,0
15,0.25,Continuous,0.173625,3,0.103220518,9.15,0.96552013,0.999868934,-0.229805616,0.25,0.083333333,1,-0.472804708
16,0.266666667,Continuous,-0.192465,5,0.175707366,9.15,0.965775601,0.999848426,-0.096640948,0.266666667,0.083333333,1,-1.874377461
17,0.283333333,Continuous,-0.16013,0,-0.041674695,9.15,0.966031071,0.999826248,0.981702367,0.283333333,0.083333333,1,0
18,0.3,Continuous,0.128475,3,0.103310652,9.15,0.966286541,0.999802375,-0.31134462,0.3,0.083333333,1,-0.349285157
19,0.316666667,Continuous,-0.161905,4,0.139600157,9.15,0.966542011,0.999776782,0.066088138,0.316666667,0.083333333,1,2.19463172
20,0.333333333,Continuous,-0.02383,0,-0.005440523,9.15,0.966797482,0.999749446,5.375577004,0.333333333,0.083333333,1,0
21,0.35,Continuous,0.354965,5,0.175960261,9.15,0.967052952,0.999720344,0.05268125,0.35,0.083333333,1,3.443394558
22,0.366666667,Continuous,-0.05926,9,0.321172871,9.15,0.967308422,0.999689455,-2.298346271,0.366666667,0.083333333,1,-0.142109343
23,0.383333333,Continuous,0.07923,2,0.06715669,9.15,0.967563892,0.999656758,-0.877192982,0.383333333,0.083333333,1,-0.082766083
24,0.4,Continuous,0.18486,10,0.357663801,9.15,0.967819362,0.999622232,0.896894948,0.4,0.083333333,1,0.404852831
25,0.416666667,Continuous,0.183855,5,0.176157415,9.15,0.968074833,0.999585859,0.101710587,0.416666667,0.083333333,1,1.785513067
26,0.433333333,Continuous,0.121955,12,0.430523826,9.15,0.968330303,0.99954762,1.844122832,0.433333333,0.083333333,1,0.236412395
27,0.45,Continuous,0.030865,5,0.176254186,9.15,0.968585773,0.999507496,0.609104163,0.45,0.083333333,1,0.298315719
28,0.466666667,Continuous,0.046775,10,0.358056859,9.15,0.968841243,0.99946547,3.553180118,0.466666667,0.083333333,1,0.102305397
29,0.483333333,Continuous,0.07806,4,0.13998895,9.15,0.969096714,0.999421524,-0.137074046,0.483333333,0.083333333,1,-1.061054734
30,0.5,Continuous,0.581445,10,0.358249593,9.15,0.969352184,0.999375643,0.28618356,0.5,0.083333333,1,1.270880726
31,0.516666667,Continuous,-0.034205,15,0.540245997,9.15,0.969607654,0.99932781,-9.185791551,0.516666667,0.083333333,1,-0.059407295
32,0.533333333,Continuous,-0.397725,4,0.140100807,9.15,0.969863124,0.999278009,0.026903011,0.533333333,0.083333333,1,5.410520058
33,0.55,Continuous,0.157865,3,0.103738207,9.15,0.970118594,0.999226225,-0.255281411,0.55,0.083333333,1,-0.427755833
34,0.566666667,Continuous,0.44657,8,0.285809503,9.15,0.970374065,0.999172444,0.240947668,0.566666667,0.083333333,1,1.20885516
35,0.583333333,Continuous,0.167005,12,0.431556482,9.15,0.970629535,0.99911665,1.353851681,0.583333333,0.083333333,1,0.322796971
36,0.6,Continuous,0.075295,8,0.28595677,9.15,0.970885005,0.99905883,1.430373863,0.6,0.083333333,1,0.203737582
37,0.616666667,Continuous,0.321335,10,0.358903366,9.15,0.971140475,0.99899897,0.519706848,0.616666667,0.083333333,1,0.701104673
