,time,Method,blood,count,aif,backg,bpr,parentFraction,disp_fct,t_G,vol,delta,disp_aif
1,0.016666667,Continuous,-0.12326,0,-0.173580862,10.75,0.949334218,0.999999885,0.883498296,0.016666667,0.083333333,1,0
2,0.033333333,Continuous,0.051945,0,-0.137123469,10.75,0.9492869,0.999999397,-2.641255174,0.033333333,0.083333333,1,0
3,0.05,Continuous,0.02082,0,-0.173798576,10.75,0.949239583,0.999998412,0.192122959,0.05,0.083333333,1,0
4,0.066666667,Continuous,-0.389165,0,0.009153021,10.75,0.949192265,0.999996842,0.207624016,0.066666667,0.083333333,1,0
5,0.083333333,Continuous,-0.239435,0,-0.100746198,10.75,0.949144947,0.999994619,0.928435692,0.083333333,0.083333333,1,0
6,0.1,Continuous,0.03927,0,-0.284098479,10.75,0.94909763,0.999991681,-3.50140056,0.1,0.083333333,1,0
7,0.116666667,Continuous,0.154145,0,-0.174233523,10.75,0.949050312,0.999987977,-0.524830517,0.116666667,0.083333333,1,0
8,0.133333333,Continuous,0.01946,0,-0.100934899,10.75,0.949002994,0.999983459,1.664953751,0.133333333,0.083333333,1,0
9,0.15,Continuous,-0.01015,1,0.04590805,10.75,0.948955677,0.999978083,5.192118227,0.15,0.083333333,1,0.007073498
10,0.166666667,Continuous,0.341855,0,-0.064311209,10.75,0.948908359,0.99997181,0.094777025,0.166666667,0.083333333,1,0
11,0.183333333,Continuous,0.587775,1,0.04596508,10.75,0.948861041,0.999964602,0.296712177,0.183333333,0.083333333,1,0.123931766
12,0.2,Continuous,-0.13653,6,0.229967779,10.75,0.948813723,0.999956422,-2.526184721,0.2,0.083333333,1,-0.08739229
13,0.216666667,Continuous,-0.176135,12,0.451015629,10.75,0.948766406,0.999947239,0.461010021,0.216666667,0.083333333,1,0.958354935
14,0.233333333,Continuous,0.07652,0,-0.101310924,10.75,0.948719088,0.99993702,1.910611605,0.233333333,0.083333333,1,0
15,0.25,Continuous,0.002835,5,0.193530984,10.75,0.94867177,0.999925735,-18.62433862,0.25,0.083333333,1,-0.009896471
16,0.266666667,Continuous,0.429815,0,-0.064550022,10.75,0.948624453,0.999913355,0.274304061,0.266666667,0.083333333,1,0
17,0.283333333,Continuous,-0.10404,4,0.156860621,10.75,0.948577135,0.999899852,-1.95597847,0.283333333,0.083333333,1,-0.075478094
18,0.3,Continuous,-0.322275,7,0.267749807,10.75,0.948529817,0.999885199,0.164145528,0.3,0.083333333,1,1.574925971
19,0.316666667,Continuous,0.25643,0,-0.064668808,10.75,0.9484825,0.999869371,-0.206684085,0.316666667,0.083333333,1,0
20,0.333333333,Continuous,0.35654,0,-0.064708299,10.75,0.948435182,0.999852343,0.411454535,0.333333333,0.083333333,1,0
21,0.35,Continuous,0.14706,5,0.194243207,10.75,0.948387864,0.999834091,0.998232014,0.35,0.083333333,1,0.185321175
22,0.366666667,Continuous,0.0585,5,0.194361345,10.75,0.948340547,0.999814591,2.511111111,0.366666667,0.083333333,1,0.073714796
23,0.383333333,Continuous,0.11866,5,0.194479308,10.75,0.948293229,0.999793821,0.756784089,0.383333333,0.083333333,1,0.244744032
24,0.4,Continuous,0.25175,3,0.120464867,10.75,0.948245911,0.999771758,0.584309831,0.4,0.083333333,1,0.19030715
25,0.416666667,Continuous,0.29475,5,0.194714692,10.75,0.948198593,0.999748382,0.596437659,0.416666667,0.083333333,1,0.310916927
26,0.433333333,Continuous,0.20476,6,0.23194298,10.75,0.948151276,0.999723671,1.138405939,0.433333333,0.083333333,1,0.195593903
27,0.45,Continuous,0.515945,8,0.306348934,10.75,0.948103958,0.999697606,0.341121631,0.45,0.083333333,1,0.870849591
28,0.466666667,Continuous,0.43861,6,0.232221836,10.75,0.94805664,0.999670165,0.989489524,0.466666667,0.083333333,1,0.225300983
29,0.483333333,Continuous,0.08212,15,0.566960612,10.75,0.948009323,0.999641331,3.192888456,0.483333333,0.083333333,1,0.174658834
30,0.5,Continuous,0.752255,9,0.344099603,10.75,0.947962005,0.999611083,0.348817888,0.5,0.083333333,1,0.959812057
31,0.516666667,Continuous,0.242565,9,0.344304695,10.75,0.947914687,0.999579404,2.38410323,0.516666667,0.083333333,1,0.140513699
32,0.533333333,Continuous,0.09671,20,0.754196276,10.75,0.94786737,0.999546275,1.527246407,0.533333333,0.083333333,1,0.487730865
33,0.55,Continuous,0.812315,5,0.19564834,10.75,0.947820052,0.999511678,0.500421634,0.55,0.083333333,1,0.372349513
34,0.566666667,Continuous,0.22748,14,0.531359671,10.75,0.947772734,0.999475597,2.167223492,0.566666667,0.083333333,1,0.240878513
35,0.583333333,Continuous,0.20042,17,0.643604445,10.75,0.947725416,0.999438014,1.312743239,0.583333333,0.083333333,1,0.483169005
36,0.6,Continuous,0.67849,9,0.345324362,10.75,0.947678099,0.999398912,0.55770903,0.6,0.083333333,1,0.602449043
37,0.616666667,Continuous,0.794355,13,0.49494421,10.75,0.947630781,0.999358275,0.62176231,0.616666667,0.083333333,1,0.781014918
38,0.633333333,Continuous,0.731345,17,0.644738611,10.75,0.947583463,0.999316087,0.833396003,0.633333333,0.083333333,1,0.762416151
39,0.65,Continuous,0.342275,21,0.79470701,10.75,0.947536146,0.999272332,1.781608356,0.65,0.083333333,1,0.440813781
40,0.666666667,Continuous,-0.14682,21,0.795169815,10.75,0.947488828,0.999226995,-2.976433728,0.666666667,0.083333333,1,-0.26401222
41,0.683333333,Continuous,0.17359,15,0.570982691,10.75,0.94744151,0.99918006,1.021948269,0.683333333,0.083333333,1,0.549560419
42,0.7,Continuous,0.62277,6,0.234144825,10.75,0.947394193,0.999131513,0.563289818,0.7,0.083333333,1,0.399046858
43,0.716666667,Continuous,0.470165,12,0.459188893,10.75,0.947346875,0.999081338,0.86948199,0.716666667,0.083333333,1,0.51733986
44,0.733333333,Continuous,0.454675,14,0.534466114,10.75,0.947299557,0.999029521,0.899763567,0.733333333,0.083333333,1,0.583586105
45,0.75,Continuous,0.46927,14,0.534773011,10.75,0.947252239,0.998976047,0.934003878,0.75,0.083333333,1,0.562514826
46,0.766666667,Continuous,0.52892,15,0.572628607,10.75,0.947204922,0.998920904,0.829047871,0.766666667,0.083333333,1,0.679383268
